series,epoch,train_loss,val_loss,val_metric
ETFaithful,1,1.4536466902228677,1.4087108448147774,1.4104462154646753
ETFaithful,2,1.4313357218055969,1.3822942152619362,1.3840401242812512
ETFaithful,3,1.4083889863293642,1.368259996175766,1.3700548083921313
ETFaithful,4,1.395102147084133,1.3573000878095627,1.3594437197883962
ETFaithful,5,1.3713675133741585,1.3408479541540146,1.3422603665431379
ETFaithful,6,1.3332827801157714,1.2622713223099709,1.2631561210816145
ETFaithful,7,1.290830210515648,1.3177964463829994,1.319786882000917
ETFaithful,8,1.2928187490268876,1.2791455835103989,1.2814658842970967
ETFaithful,9,1.272103868092701,1.2639438807964325,1.2656583053348003
ETFaithful,10,1.2555273156257192,1.2019368447363377,1.2028245880938484
ETFaithful,11,1.2566966938365036,1.2198948822915554,1.2190735836438253
ETFaithful,12,1.2455582778165295,1.2735514342784882,1.2737132792045014
ETFaithful,13,1.233230459841953,1.253949336707592,1.2538002741298988
ETFaithful,14,1.2313652467575802,1.1834111921489239,1.1835065972953454
ETFaithful,15,1.2324818148734464,1.1793049536645412,1.180856190103048
ETFaithful,16,1.219170603782508,1.198465920984745,1.1982883417829289
ETFaithful,17,1.2103674476313744,1.2829387038946152,1.2812296114359634
ETFaithful,18,1.1908698734963776,1.1598479896783829,1.1604791523031308
ETFaithful,19,1.1977323506288469,1.1769730634987354,1.1759451816118671
ETFaithful,20,1.1839695113479711,1.1815910190343857,1.1794093153140857
ETFaithful,21,1.1983315773830292,1.1306383311748505,1.1301596676818444
ETFaithful,22,1.1857443880882992,1.1399306058883667,1.140197936609329
ETFaithful,23,1.1937957185848502,1.1215890683233738,1.1212598579674378
ETFaithful,24,1.2098218901142193,1.1174761578440666,1.1172899972199812
ETFaithful,25,1.1604580917176168,1.1387599557638168,1.1393798722214414
ETFaithful,26,1.1690005079196517,1.1008649207651615,1.1005826854258194
ETFaithful,27,1.1634022111346007,1.2289927005767822,1.2278094864208833
ETFaithful,28,1.1578357705644742,1.1299859434366226,1.1326275673685013
ETFaithful,29,1.1467338124657893,1.1056289747357368,1.1040861135720625
ETFaithful,30,1.1461835530153506,1.09892912581563,1.1002160588912084
ETFaithful,31,1.1396172023882531,1.0710186511278152,1.0695144190936698
ETFaithful,32,1.1495848237329227,1.0710113011300564,1.072012397794926
ETFaithful,33,1.1225574840405943,1.0592296496033669,1.0584401297643198
ETFaithful,34,1.1281499133747854,1.1678116209805012,1.1711174245429574
ETFaithful,35,1.1204192425794661,1.0679832696914673,1.0679325474388315
ETFaithful,36,1.1027789009604485,1.0387911535799503,1.0396721865422442
ETFaithful,37,1.106728454304349,1.0567430518567562,1.0553083584978595
ETFaithful,38,1.0843166226794005,1.1088223420083523,1.1115105846998632
ETFaithful,39,1.0781422253626927,1.0102196894586086,1.0095883377380086
ETFaithful,40,1.0711515075082232,1.1731940731406212,1.1701322793475701
ETFaithful,41,1.1049196150652163,1.0154347009956837,1.0156913858800545
ETFaithful,42,1.0905557567146933,0.9949609115719795,0.9958198893479421
ETFaithful,43,1.0682165497427534,1.1056153811514378,1.110752671900147
ETFaithful,44,1.1024737080950646,1.1997953988611698,1.197399738665612
ETFaithful,45,1.0784839425876642,1.026197861880064,1.0262650325558498
ETFaithful,46,1.033408698382651,0.985694233328104,0.9841595003194525
ETFaithful,47,1.011681149719627,1.0005647353827953,1.0044987337998463
ETFaithful,48,1.008456081341786,0.9566312059760094,0.9575766975767328
ETFaithful,49,1.02072487818967,0.9867476783692837,0.99039970721578
ETFaithful,50,0.9915912849887921,0.9279649779200554,0.9292526741958572
ETFaithful,51,0.9854498737177272,0.917770940810442,0.9168720950930729
ETFaithful,52,1.0034660833656408,0.9238347969949245,0.9245340611226275
ETFaithful,53,0.9769430035238813,0.9810974076390266,0.9813939193598344
ETFaithful,54,0.9822284328709742,1.05006418004632,1.053966619572544
ETFaithful,55,0.9819033555923753,0.8913781121373177,0.8922047881483449
ETFaithful,56,0.9600807177792688,0.9368144907057285,0.938370047688426
ETFaithful,57,0.9714457035823992,0.8830402195453644,0.8845196450836375
ETFaithful,58,0.9749922813123958,1.0624653995037079,1.0628337862751795
ETFaithful,59,0.95366490115026,1.00774247944355,1.0131153751303792
ETFaithful,60,0.9631921159234017,0.9699172526597977,0.9722275804755627
ETFaithful,61,0.9234792726814367,0.9597296193242073,0.9626896163178026
ETFaithful,62,0.9865481272624557,0.9240374155342579,0.9206319597064867
ETFaithful,63,0.9686267926434803,0.8347989581525326,0.8369849859056412
ETFaithful,64,0.9532248985235858,0.8630499020218849,0.8674546840180992
ETFaithful,65,0.8881483651270532,0.9459173493087292,0.947066250272037
ETFaithful,66,0.9117350331537283,0.8327109776437283,0.8336055264099851
ETFaithful,67,0.9202230204442504,1.2004903480410576,1.1994614891727107
ETFaithful,68,0.878297722643348,0.815517246723175,0.8171764933429077
ETFaithful,69,0.8969711748657713,1.0181438215076923,1.0180824328585878
ETFaithful,70,0.9260619123270557,1.0217988975346088,1.0259412820962608
ETFaithful,71,0.8826460291625587,0.9357812404632568,0.9362239483370794
ETFaithful,72,0.8551235555843183,0.8293137773871422,0.829920940697135
ETFaithful,73,0.8303967080298503,1.0517286136746407,1.0513710824772133
ETFaithful,74,0.8490391453360296,0.908431638032198,0.9113684279424488
ETFaithful,75,0.8181545149748493,0.7745454162359238,0.7747198156266822
ETFaithful,76,0.8396047226562622,0.7715233005583286,0.7702053524925723
ETFaithful,77,0.8799990001757434,0.789647538214922,0.7905758273824467
ETFaithful,78,0.8087787499093706,0.9347746856510639,0.9364574846587493
ETFaithful,79,0.83870927125785,0.779299683868885,0.7812025969735696
ETFaithful,80,0.8175025961960957,0.7723834291100502,0.7748596516772522
ETFaithful,81,0.8476072654222987,0.8323187194764614,0.8349453916362836
ETFaithful,82,0.8237736470000759,0.969417218118906,0.971043599466735
ETFaithful,83,0.870223804643959,0.8041975274682045,0.8044419393166318
ETFaithful,84,0.8391922841406172,0.8803542591631413,0.8801009049116983
ETFaithful,85,0.7949929174723899,1.2891118079423904,1.2901562147569494
ETFaithful,86,0.804439514875412,0.912804901599884,0.9153090752465068
ETFaithful,87,0.7990693525903544,0.8056364730000496,0.8081725617674529
ETFaithful,88,0.748139560032802,0.7194822542369366,0.7207670558867394
ETFaithful,89,0.7359586094215418,0.7955605573952198,0.7966032111187815
ETFaithful,90,0.7524857073073175,0.8027548491954803,0.8035590929304599
ETFaithful,91,0.7472548667033008,0.7233838140964508,0.7257616032016813
ETFaithful,92,0.7435090279882881,0.8195287473499775,0.8196332674398437
ETFaithful,93,0.7376705176511388,0.6883708164095879,0.6883550101443543
ETFaithful,94,0.719684663661726,0.9432269260287285,0.9429045479669584
ETFaithful,95,0.7428636015600459,0.9219683483242989,0.9223763443529024
ETFaithful,96,0.7388372493397658,0.7428769506514072,0.7438078408715665
ETFaithful,97,0.7271835099739633,0.7023382671177387,0.7045532307549729
ETFaithful,98,0.7188306044621072,0.6976260729134083,0.6983759299059747
ETFaithful,99,0.7192409192300906,0.6976051479578018,0.69923386874696
ETFaithful,100,0.7181768679315117,0.6853586174547672,0.6865320706841885
