series,epoch,train_loss,val_loss,val_metric
PairwiseGET,1,0.340775711571469,0.3321998747619423,0.2984830748913089
PairwiseGET,2,0.31733801996006683,0.30677478176516454,0.3323925430166849
PairwiseGET,3,0.30829752175246966,0.3051961064338684,0.33954772732697636
PairwiseGET,4,0.30438167943673977,0.2958696327499441,0.355724461466823
PairwiseGET,5,0.30319903475396776,0.29438075664881114,0.3653447537914222
PairwiseGET,6,0.2993790379341911,0.2938190988592199,0.36561508596234205
PairwiseGET,7,0.2957168194300988,0.29030551378791397,0.3749937980354971
PairwiseGET,8,0.2938687065944952,0.2931445627599149,0.3689758633411707
PairwiseGET,9,0.29370834362857484,0.2871096404017629,0.3834983065131555
PairwiseGET,10,0.28982603777857385,0.29430391780427984,0.3731612885669603
PairwiseGET,11,0.28681571343365836,0.2836699562298285,0.3922238088273287
PairwiseGET,12,0.28478573148741443,0.2812181070849702,0.3972622210704662
PairwiseGET,13,0.28365598207010945,0.2750177387450192,0.4117905709770775
PairwiseGET,14,0.282137204619015,0.2736931572089324,0.41623961971024315
PairwiseGET,15,0.28019639998674395,0.2738101256860269,0.4118397636986469
PairwiseGET,16,0.27901891198228385,0.28233144331622767,0.40573917394011494
PairwiseGET,17,0.27796863554155127,0.2720107218703708,0.4206809863832632
PairwiseGET,18,0.27615371258819804,0.27367775625473745,0.4213784479345276
PairwiseGET,19,0.2744407676598605,0.26958266544986415,0.4243762496446032
PairwiseGET,20,0.275598581924158,0.27123886105176565,0.42393390910895096
PairwiseGET,21,0.2729350701851003,0.26751498273901037,0.43481512028222336
PairwiseGET,22,0.27350041612106213,0.26931078289006205,0.4294279233954138
PairwiseGET,23,0.27089544473325505,0.2654242185322014,0.4453728772343431
PairwiseGET,24,0.26995902473435684,0.2680340461634301,0.4347342481792955
PairwiseGET,25,0.2681338881745058,0.26639465947408936,0.4421622433017278
PairwiseGET,26,0.26771115380174976,0.26634641072234594,0.4387724724479615
PairwiseGET,27,0.26690844165928224,0.2631109006501533,0.4492835522832787
PairwiseGET,28,0.2653218009016093,0.25920678554354487,0.45944211476041436
PairwiseGET,29,0.26485406975535786,0.26051455494519826,0.4639021419009076
PairwiseGET,30,0.2630663911209387,0.26059284524337667,0.4603768281200248
FullGET,1,0.34243672980981715,0.3279884377041379,0.2906982923388245
FullGET,2,0.3193889526759877,0.31072678799564774,0.3167803036464057
FullGET,3,0.3125577860018786,0.30322055599173986,0.34205223987746425
FullGET,4,0.30656351569820856,0.301362875345591,0.34644666855992223
FullGET,5,0.3038005998905967,0.3023822480762327,0.35058026308036183
FullGET,6,0.3021833860698868,0.3022755509292757,0.3470674820865954
FullGET,7,0.29942083648022483,0.29098947748944565,0.3794194056428338
FullGET,8,0.29652984256253523,0.30901727241438787,0.35062020230930785
FullGET,9,0.29520220081595816,0.288098152022104,0.377084911844571
FullGET,10,0.29203720723881443,0.29611774473576935,0.36878574993238666
FullGET,11,0.2926031544804573,0.28456250356661306,0.3788907036390056
FullGET,12,0.2896775110679514,0.28253842890262604,0.3885161365764514
FullGET,13,0.28758240385967143,0.2947999843069025,0.3653341573182908
FullGET,14,0.2874232449075755,0.2801241065199311,0.3937812160774783
FullGET,15,0.28438457075287316,0.27802833834209956,0.4026884917738626
FullGET,16,0.2840406043564572,0.2897034633804012,0.3800070259501943
FullGET,17,0.2827429003575269,0.2865961185983709,0.3845591393949701
FullGET,18,0.2827120504835073,0.2845892676630536,0.39418121870346956
FullGET,19,0.2809262365979307,0.28666601752912674,0.38631962278505483
FullGET,20,0.28095037867041195,0.2760527351418057,0.410712109726078
FullGET,21,0.2799006297307856,0.27996533102280385,0.40687397669070136
FullGET,22,0.2777465770349783,0.28618217561696024,0.3946088594242288
FullGET,23,0.27782011505435494,0.28390077441125305,0.4027766910148827
FullGET,24,0.2769744998391937,0.2773886721681904,0.4079313253486597
FullGET,25,0.27630725327660055,0.27386381738894694,0.41430937270860946
FullGET,26,0.2746085162548458,0.2715227531420218,0.4181899529432174
FullGET,27,0.2744615655611543,0.2677675256052533,0.42975467519496807
FullGET,28,0.2735910620759515,0.2705646491534001,0.426641407467306
FullGET,29,0.2747982521267498,0.2709433468612465,0.42346462922608696
FullGET,30,0.2718193431987482,0.2766463502838805,0.41643144871431775
